Pubchem CID,IUPAC Name,IUPAC Name (traditional),InChi,InChi Key,Canonical SMILES,Isomeric SMILES
241420,"3-hydroxy-4a,5,6,7,8,8a-hexahydro-1H-quinazoline-2,4-dione","3-hydroxy-4a,5,6,7,8,8a-hexahydro-1H-quinazoline-2,4-dione","InChI=1S/C8H12N2O3/c11-7-5-3-1-2-4-6(5)9-8(12)10(7)13/h5-6,13H,1-4H2,(H,9,12)",XCJKEHFFJPKZHZ-UHFFFAOYSA-N,C1CCC2C(C1)C(=O)N(C(=O)N2)O,C1CCC2C(C1)C(=O)N(C(=O)N2)O
142376,N-(4-heptylphenyl)-1-(4-pentoxyphenyl)methanimine,N-(4-heptylphenyl)-1-(4-pentoxyphenyl)methanimine,"InChI=1S/C25H35NO/c1-3-5-7-8-9-11-22-12-16-24(17-13-22)26-21-23-14-18-25(19-15-23)27-20-10-6-4-2/h12-19,21H,3-11,20H2,1-2H3",QBYDDGRNEMVCJE-UHFFFAOYSA-N,CCCCCCCC1=CC=C(C=C1)N=CC2=CC=C(C=C2)OCCCCC,CCCCCCCC1=CC=C(C=C1)N=CC2=CC=C(C=C2)OCCCCC
338128,"2-(4-chloro-3-methylphenoxy)-N,N-diethylethanamine","2-(4-chloro-3-methylphenoxy)-N,N-diethylethanamine","InChI=1S/C13H20ClNO/c1-4-15(5-2)8-9-16-12-6-7-13(14)11(3)10-12/h6-7,10H,4-5,8-9H2,1-3H3",STYIEKIYERBNHM-UHFFFAOYSA-N,CCN(CC)CCOC1=CC(=C(C=C1)Cl)C,CCN(CC)CCOC1=CC(=C(C=C1)Cl)C
243530,N-(2-bromoprop-2-enyl)hexan-1-amine,N-(2-bromoprop-2-enyl)-1-hexanamine,"InChI=1S/C9H18BrN/c1-3-4-5-6-7-11-8-9(2)10/h11H,2-8H2,1H3",ODDORZKYAMEFCE-UHFFFAOYSA-N,CCCCCCNCC(=C)Br,CCCCCCNCC(=C)Br
151607,"[[(2R,3S,4S,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate","[[(2R,3S,4S,5R)-5-(2,4-dioxo-1-pyrimidinyl)-3,4-dihydroxy-2-oxolanyl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate","InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/t4-,6-,7+,8-/m1/s1",PGAVKCOVUIYSFO-CCXZUQQUSA-N,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
248751,"2-(5,6-dimethyl-1H-benzimidazol-2-yl)propan-2-ol","2-(5,6-dimethyl-1H-benzimidazol-2-yl)-2-propanol","InChI=1S/C12H16N2O/c1-7-5-9-10(6-8(7)2)14-11(13-9)12(3,4)15/h5-6,15H,1-4H3,(H,13,14)",LMSCYAAQLBYOQS-UHFFFAOYSA-N,CC1=CC2=C(C=C1C)N=C(N2)C(C)(C)O,CC1=CC2=C(C=C1C)N=C(N2)C(C)(C)O
95061,"5,6-dichloro-1,3-benzodioxole","5,6-dichloro-1,3-benzodioxole","InChI=1S/C7H4Cl2O2/c8-4-1-6-7(2-5(4)9)11-3-10-6/h1-2H,3H2",DVMBKYXRFLTGEH-UHFFFAOYSA-N,C1OC2=CC(=C(C=C2O1)Cl)Cl,C1OC2=CC(=C(C=C2O1)Cl)Cl
136021,"heptacyclo[13.11.1.12,10.04,9.019,27.020,25.014,28]octacosa-1(26),2,4,6,8,10(28),11,13,15,17,19(27),20,22,24-tetradecaene","heptacyclo[13.11.1.12,10.04,9.019,27.020,25.014,28]octacosa-1(26),2,4,6,8,10(28),11,13,15,17,19(27),20,22,24-tetradecaene",InChI=1S/C28H16/c1-3-9-19-17(7-1)15-25-26-16-18-8-2-4-10-20(18)22-12-6-14-24(28(22)26)23-13-5-11-21(19)27(23)25/h1-16H,VCGMPHXNFLPGQK-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC6=C5C(=CC7=CC=CC=C67)C4=CC2=C1,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC6=C5C(=CC7=CC=CC=C67)C4=CC2=C1
255408,"4,6-bis[[bis(2-chloropropyl)amino]methyl]-2-methylbenzene-1,3-diol","4,6-bis[[bis(2-chloropropyl)amino]methyl]-2-methylbenzene-1,3-diol","InChI=1S/C21H34Cl4N2O2/c1-13(22)7-26(8-14(2)23)11-18-6-19(21(29)17(5)20(18)28)12-27(9-15(3)24)10-16(4)25/h6,13-16,28-29H,7-12H2,1-5H3",CRTRJJFNURFWEE-UHFFFAOYSA-N,CC1=C(C(=CC(=C1O)CN(CC(C)Cl)CC(C)Cl)CN(CC(C)Cl)CC(C)Cl)O,CC1=C(C(=CC(=C1O)CN(CC(C)Cl)CC(C)Cl)CN(CC(C)Cl)CC(C)Cl)O
197682,2-[[4-[(2-bromoacetyl)amino]benzoyl]amino]acetic acid,2-[[[4-[(2-bromo-1-oxoethyl)amino]phenyl]-oxomethyl]amino]acetic acid,"InChI=1S/C11H11BrN2O4/c12-5-9(15)14-8-3-1-7(2-4-8)11(18)13-6-10(16)17/h1-4H,5-6H2,(H,13,18)(H,14,15)(H,16,17)",UUZWTKPHANMVFF-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NCC(=O)O)NC(=O)CBr,C1=CC(=CC=C1C(=O)NCC(=O)O)NC(=O)CBr
330132,"diphenyltin;1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide","diphenyltin;1-[4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-1,2,4-triazole-3-carboxamide","InChI=1S/C8H12N4O4.2C6H5.Sn/c9-7(15)8-10-3-12(11-8)6-1-4(14)5(2-13)16-6;2*1-2-4-6-5-3-1;/h3-6,13-14H,1-2H2,(H2,9,15);2*1-5H;",ABDQUYONZONWDA-UHFFFAOYSA-N,C1C(C(OC1N2C=NC(=N2)C(=O)N)CO)O.C1=CC=C(C=C1)[Sn]C2=CC=CC=C2,C1C(C(OC1N2C=NC(=N2)C(=O)N)CO)O.C1=CC=C(C=C1)[Sn]C2=CC=CC=C2
334810,"2-(2,2,2-trifluoroethoxy)-1,3,2-dithiaphospholane","2-(2,2,2-trifluoroethoxy)-1,3,2-dithiaphospholane","InChI=1S/C4H6F3OPS2/c5-4(6,7)3-8-9-10-1-2-11-9/h1-3H2",KRTMOPJDEHLRTM-UHFFFAOYSA-N,C1CSP(S1)OCC(F)(F)F,C1CSP(S1)OCC(F)(F)F
480033,S-ethyl thiophene-2-carbothioate,2-thiophenecarbothioic acid S-ethyl ester,"InChI=1S/C7H8OS2/c1-2-9-7(8)6-4-3-5-10-6/h3-5H,2H2,1H3",PDQHXYFSXUGXLE-UHFFFAOYSA-N,CCSC(=O)C1=CC=CS1,CCSC(=O)C1=CC=CS1
486901,3-amino-4-[(benzylamino)methyl]-5-ethyl-6-methyl-1H-pyridin-2-one,3-amino-5-ethyl-6-methyl-4-[[(phenylmethyl)amino]methyl]-1H-pyridin-2-one,"InChI=1S/C16H21N3O/c1-3-13-11(2)19-16(20)15(17)14(13)10-18-9-12-7-5-4-6-8-12/h4-8,18H,3,9-10,17H2,1-2H3,(H,19,20)",MTZVHLIQBAGLEM-UHFFFAOYSA-N,CCC1=C(NC(=O)C(=C1CNCC2=CC=CC=C2)N)C,CCC1=C(NC(=O)C(=C1CNCC2=CC=CC=C2)N)C
391838,"methyl 16-(4-chlorophenyl)-4-oxo-12,14-diphenyl-10-oxa-3,5,6,8,12,13-hexazatetracyclo[7.7.0.02,6.011,15]hexadeca-1(9),2,7,11(15),13-pentaene-5-carboxylate","16-(4-chlorophenyl)-4-oxo-12,14-diphenyl-10-oxa-3,5,6,8,12,13-hexazatetracyclo[7.7.0.02,6.011,15]hexadeca-1(9),2,7,11(15),13-pentaene-5-carboxylic acid methyl ester","InChI=1S/C29H19ClN6O4/c1-39-29(38)36-28(37)32-25-23-21(17-12-14-19(30)15-13-17)22-24(18-8-4-2-5-9-18)33-35(20-10-6-3-7-11-20)27(22)40-26(23)31-16-34(25)36/h2-16,21H,1H3",ILUKJBNDWASINW-UHFFFAOYSA-N,COC(=O)N1C(=O)N=C2N1C=NC3=C2C(C4=C(O3)N(N=C4C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=C(C=C7)Cl,COC(=O)N1C(=O)N=C2N1C=NC3=C2C(C4=C(O3)N(N=C4C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=C(C=C7)Cl
338800,"2,2,3,3-tetramethoxy-4-prop-1-enyloxetane","2,2,3,3-tetramethoxy-4-prop-1-enyloxetane","InChI=1S/C10H18O5/c1-6-7-8-9(11-2,12-3)10(13-4,14-5)15-8/h6-8H,1-5H3",WCIQAFDWENLAJO-UHFFFAOYSA-N,CC=CC1C(C(O1)(OC)OC)(OC)OC,CC=CC1C(C(O1)(OC)OC)(OC)OC
77897,"(2,4-ditert-butylphenyl) 3,5-ditert-butyl-4-hydroxybenzoate","3,5-ditert-butyl-4-hydroxybenzoic acid (2,4-ditert-butylphenyl) ester","InChI=1S/C29H42O3/c1-26(2,3)19-13-14-23(20(17-19)27(4,5)6)32-25(31)18-15-21(28(7,8)9)24(30)22(16-18)29(10,11)12/h13-17,30H,1-12H3",KJYSXRBJOSZLEL-UHFFFAOYSA-N,CC(C)(C)C1=CC(=C(C=C1)OC(=O)C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)C(C)(C)C,CC(C)(C)C1=CC(=C(C=C1)OC(=O)C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)C(C)(C)C
15409,"2-(dimethylamino)-1,2-diphenylethanone","2-(dimethylamino)-1,2-diphenylethanone","InChI=1S/C16H17NO/c1-17(2)15(13-9-5-3-6-10-13)16(18)14-11-7-4-8-12-14/h3-12,15H,1-2H3",FFXYYGZTOUQTBO-UHFFFAOYSA-N,CN(C)C(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,CN(C)C(C1=CC=CC=C1)C(=O)C2=CC=CC=C2
470549,"(4R,5S,6S,7R)-1-[(3-amino-1H-indazol-5-yl)methyl]-4,7-dibenzyl-5,6-dihydroxy-3-(naphthalen-2-ylmethyl)-1,3-diazepan-2-one","(4R,5S,6S,7R)-1-[(3-amino-1H-indazol-5-yl)methyl]-5,6-dihydroxy-3-(2-naphthalenylmethyl)-4,7-bis(phenylmethyl)-1,3-diazepan-2-one","InChI=1S/C38H37N5O3/c39-37-31-20-28(16-18-32(31)40-41-37)24-43-34(22-26-11-5-2-6-12-26)36(45)35(44)33(21-25-9-3-1-4-10-25)42(38(43)46)23-27-15-17-29-13-7-8-14-30(29)19-27/h1-20,33-36,44-45H,21-24H2,(H3,39,40,41)/t33-,34-,35+,36+/m1/s1",FBPMBHNFBPWKAN-NWJWHWDBSA-N,C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=C(C=C5)NN=C6N)CC7=CC=CC=C7)O)O,C1=CC=C(C=C1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=C(C=C5)NN=C6N)CC7=CC=CC=C7)O)O
97499,1-nitro-4-[2-(4-nitrophenyl)ethenyl]benzene,1-nitro-4-[2-(4-nitrophenyl)ethenyl]benzene,InChI=1S/C14H10N2O4/c17-15(18)13-7-3-11(4-8-13)1-2-12-5-9-14(10-6-12)16(19)20/h1-10H,CLVIIRIMEIEKOQ-UHFFFAOYSA-N,C1=CC(=CC=C1C=CC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],C1=CC(=CC=C1C=CC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
120162,"N,N-diethyl-2-[4-(5-methoxy-2-phenyl-3H-inden-1-yl)phenoxy]ethanamine","N,N-diethyl-2-[4-(5-methoxy-2-phenyl-3H-inden-1-yl)phenoxy]ethanamine","InChI=1S/C28H31NO2/c1-4-29(5-2)17-18-31-24-13-11-22(12-14-24)28-26-16-15-25(30-3)19-23(26)20-27(28)21-9-7-6-8-10-21/h6-16,19H,4-5,17-18,20H2,1-3H3",MIKVNWFEJDLXQE-UHFFFAOYSA-N,CCN(CC)CCOC1=CC=C(C=C1)C2=C(CC3=C2C=CC(=C3)OC)C4=CC=CC=C4,CCN(CC)CCOC1=CC=C(C=C1)C2=C(CC3=C2C=CC(=C3)OC)C4=CC=CC=C4
216950,"N'-(4,5-dihydro-1,3-thiazol-2-yl)propane-1,3-diamine;hydrobromide","N'-(4,5-dihydrothiazol-2-yl)propane-1,3-diamine;hydrobromide","InChI=1S/C6H13N3S.BrH/c7-2-1-3-8-6-9-4-5-10-6;/h1-5,7H2,(H,8,9);1H",IAYIUYXPMYCXGM-UHFFFAOYSA-N,C1CSC(=N1)NCCCN.Br,C1CSC(=N1)NCCCN.Br
434024,N'-tert-butyl-2-chloro-N-(3-chlorophenyl)prop-2-enimidamide;trihydroxy(oxo)-lambda5-chlorane,N'-tert-butyl-2-chloro-N-(3-chlorophenyl)-2-propenimidamide;trihydroxy(oxo)-lambda5-chlorane,"InChI=1S/C13H16Cl2N2.ClH3O4/c1-9(14)12(17-13(2,3)4)16-11-7-5-6-10(15)8-11;2-1(3,4)5/h5-8H,1H2,2-4H3,(H,16,17);(H3,2,3,4,5)",UDTSPWSRZQMODZ-UHFFFAOYSA-N,CC(C)(C)N=C(C(=C)Cl)NC1=CC(=CC=C1)Cl.OCl(=O)(O)O,CC(C)(C)N=C(C(=C)Cl)NC1=CC(=CC=C1)Cl.OCl(=O)(O)O
227903,pentyl 4-propan-2-ylbenzoate,4-propan-2-ylbenzoic acid pentyl ester,"InChI=1S/C15H22O2/c1-4-5-6-11-17-15(16)14-9-7-13(8-10-14)12(2)3/h7-10,12H,4-6,11H2,1-3H3",LHPAFLZJGLAMFD-UHFFFAOYSA-N,CCCCCOC(=O)C1=CC=C(C=C1)C(C)C,CCCCCOC(=O)C1=CC=C(C=C1)C(C)C
109167,"2,3-dimethyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-enal","2,3-dimethyl-4-(2,6,6-trimethyl-1-cyclohex-2-enyl)-3-butenal","InChI=1S/C15H24O/c1-11-7-6-8-15(4,5)14(11)9-12(2)13(3)10-16/h7,9-10,13-14H,6,8H2,1-5H3",GYKAQARGVABFQW-UHFFFAOYSA-N,CC1=CCCC(C1C=C(C)C(C)C=O)(C)C,CC1=CCCC(C1C=C(C)C(C)C=O)(C)C
394813,"3,5-bis(4-methoxyphenyl)-1-phenyl-1,2,4-triazole","3,5-bis(4-methoxyphenyl)-1-phenyl-1,2,4-triazole","InChI=1S/C22H19N3O2/c1-26-19-12-8-16(9-13-19)21-23-22(17-10-14-20(27-2)15-11-17)25(24-21)18-6-4-3-5-7-18/h3-15H,1-2H3",KFGLAEHVEFYEOK-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=NN(C(=N2)C3=CC=C(C=C3)OC)C4=CC=CC=C4,COC1=CC=C(C=C1)C2=NN(C(=N2)C3=CC=C(C=C3)OC)C4=CC=CC=C4
124242,"8-methyl-2,3,4,4a,5,6,6a,7,8,9,10,11,11a,11b-tetradecahydro-1H-cyclohepta[a]naphthalene","8-methyl-2,3,4,4a,5,6,6a,7,8,9,10,11,11a,11b-tetradecahydro-1H-cyclohepta[a]naphthalene","InChI=1S/C16H28/c1-12-5-4-8-16-14(11-12)10-9-13-6-2-3-7-15(13)16/h12-16H,2-11H2,1H3",HWLLPJTWQJEGMS-UHFFFAOYSA-N,CC1CCCC2C(C1)CCC3C2CCCC3,CC1CCCC2C(C1)CCC3C2CCCC3
410174,1-(2-phenylethyl)pyridin-1-ium-3-carbohydrazide,1-(2-phenylethyl)-3-pyridin-1-iumcarbohydrazide,"InChI=1S/C14H15N3O/c15-16-14(18)13-7-4-9-17(11-13)10-8-12-5-2-1-3-6-12/h1-7,9,11H,8,10,15H2/p+1",BHAUSCPTXFFWIA-UHFFFAOYSA-O,C1=CC=C(C=C1)CC[N+]2=CC=CC(=C2)C(=O)NN,C1=CC=C(C=C1)CC[N+]2=CC=CC(=C2)C(=O)NN
119572,"3-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]-1-methoxypyrrolidin-2-one","3-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]-1-methoxy-2-pyrrolidinone","InChI=1S/C20H29NO3/c1-19(2,3)15-11-13(12-16(17(15)22)20(4,5)6)10-14-8-9-21(24-7)18(14)23/h10-12,22H,8-9H2,1-7H3",NJTQENWDJVHUOX-UHFFFAOYSA-N,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2CCN(C2=O)OC,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2CCN(C2=O)OC
172992,"3-[2-(diethylamino)ethyl]-1,3-benzoxazine-2,4-dione;hydrochloride","3-[2-(diethylamino)ethyl]-1,3-benzoxazine-2,4-dione;hydrochloride","InChI=1S/C14H18N2O3.ClH/c1-3-15(4-2)9-10-16-13(17)11-7-5-6-8-12(11)19-14(16)18;/h5-8H,3-4,9-10H2,1-2H3;1H",QPFDPUCWRFYCFB-UHFFFAOYSA-N,CCN(CC)CCN1C(=O)C2=CC=CC=C2OC1=O.Cl,CCN(CC)CCN1C(=O)C2=CC=CC=C2OC1=O.Cl
446589,"2,6-dipyridin-2-ylpyridine;1,10-phenanthroline;ruthenium","2,6-bis(2-pyridinyl)pyridine;1,10-phenanthroline;ruthenium",InChI=1S/C15H11N3.C12H8N2.Ru/c1-3-10-16-12(6-1)14-8-5-9-15(18-14)13-7-2-4-11-17-13;1-3-9-5-6-10-4-2-8-14-12(10)11(9)13-7-1;/h1-11H;1-8H;,QPOFQOCDWNJCKJ-UHFFFAOYSA-N,C1=CC=NC(=C1)C2=NC(=CC=C2)C3=CC=CC=N3.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[Ru],C1=CC=NC(=C1)C2=NC(=CC=C2)C3=CC=CC=N3.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[Ru]
393739,"N,N'-dicarbamoyl-2-[(4-methoxyphenyl)sulfonylamino]pentanediamide","N,N'-dicarbamoyl-2-[(4-methoxyphenyl)sulfonylamino]pentanediamide","InChI=1S/C14H19N5O7S/c1-26-8-2-4-9(5-3-8)27(24,25)19-10(12(21)18-14(16)23)6-7-11(20)17-13(15)22/h2-5,10,19H,6-7H2,1H3,(H3,15,17,20,22)(H3,16,18,21,23)",BIFRJYHHRCARRT-UHFFFAOYSA-N,COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(=O)NC(=O)N)C(=O)NC(=O)N,COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(=O)NC(=O)N)C(=O)NC(=O)N
433424,"2-hydroxy-1,7,8-trimethyl-17-methylidene-15-oxatricyclo[9.3.2.14,8]heptadec-11-en-16-one","2-hydroxy-1,7,8-trimethyl-17-methylene-15-oxatricyclo[9.3.2.14,8]heptadec-11-en-16-one","InChI=1S/C20H30O3/c1-13-7-8-16-12-17(21)20(4)10-5-6-15(18(22)23-20)9-11-19(13,3)14(16)2/h6,13,16-17,21H,2,5,7-12H2,1,3-4H3",SHAHCGJNHYXFLV-UHFFFAOYSA-N,CC1CCC2CC(C3(CCC=C(CCC1(C2=C)C)C(=O)O3)C)O,CC1CCC2CC(C3(CCC=C(CCC1(C2=C)C)C(=O)O3)C)O
233435,"N,N-dimethyl-1,2,2-triphenylethenamine","N,N-dimethyl-1,2,2-triphenylethenamine","InChI=1S/C22H21N/c1-23(2)22(20-16-10-5-11-17-20)21(18-12-6-3-7-13-18)19-14-8-4-9-15-19/h3-17H,1-2H3",HJBWHTWIQVQEGJ-UHFFFAOYSA-N,CN(C)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3,CN(C)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3
224842,ethyl 2-acetamido-3-(phenylhydrazinylidene)butanoate,2-acetamido-3-(phenylhydrazinylidene)butanoic acid ethyl ester,"InChI=1S/C14H19N3O3/c1-4-20-14(19)13(15-11(3)18)10(2)16-17-12-8-6-5-7-9-12/h5-9,13,17H,4H2,1-3H3,(H,15,18)",GQWCKZYVICZJOZ-UHFFFAOYSA-N,CCOC(=O)C(C(=NNC1=CC=CC=C1)C)NC(=O)C,CCOC(=O)C(C(=NNC1=CC=CC=C1)C)NC(=O)C
315772,4-methoxy-N-(1-phenylbutylideneamino)benzamide,4-methoxy-N-(1-phenylbutylideneamino)benzamide,"InChI=1S/C18H20N2O2/c1-3-7-17(14-8-5-4-6-9-14)19-20-18(21)15-10-12-16(22-2)13-11-15/h4-6,8-13H,3,7H2,1-2H3,(H,20,21)",YJYSVESPJKJTFM-UHFFFAOYSA-N,CCCC(=NNC(=O)C1=CC=C(C=C1)OC)C2=CC=CC=C2,CCCC(=NNC(=O)C1=CC=C(C=C1)OC)C2=CC=CC=C2
486503,"[(9R,10R)-3-(diethylaminomethyl)-8,8-dimethyl-2-oxo-9-(4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptane-1-carbonyl)oxy-9,10-dihydropyrano[2,3-f]chromen-10-yl] 4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptane-1-carboxylate","4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptane-1-carboxylic acid [(9R,10R)-3-(diethylaminomethyl)-8,8-dimethyl-2-oxo-9-[oxo-(4,7,7-trimethyl-3-oxo-2-oxabicyclo[2.2.1]heptan-1-yl)methoxy]-9,10-dihydropyrano[2,3-f][1]benzopyran-10-yl] ester","InChI=1S/C39H49NO11/c1-11-40(12-2)20-22-19-21-13-14-23-24(25(21)46-28(22)41)26(47-31(44)38-17-15-36(9,29(42)50-38)34(38,5)6)27(33(3,4)49-23)48-32(45)39-18-16-37(10,30(43)51-39)35(39,7)8/h13-14,19,26-27H,11-12,15-18,20H2,1-10H3/t26-,27-,36?,37?,38?,39?/m1/s1",TUIMHIBJZZZHRQ-QBSPXOFPSA-N,CCN(CC)CC1=CC2=C(C3=C(C=C2)OC(C(C3OC(=O)C45CCC(C4(C)C)(C(=O)O5)C)OC(=O)C67CCC(C6(C)C)(C(=O)O7)C)(C)C)OC1=O,CCN(CC)CC1=CC2=C(C3=C(C=C2)OC([C@@H]([C@@H]3OC(=O)C45CCC(C4(C)C)(C(=O)O5)C)OC(=O)C67CCC(C6(C)C)(C(=O)O7)C)(C)C)OC1=O
30160,3-(diethylamino)propyl 2-phenylbicyclo[2.2.1]heptane-2-carboxylate,2-phenyl-2-bicyclo[2.2.1]heptanecarboxylic acid 3-(diethylamino)propyl ester,"InChI=1S/C21H31NO2/c1-3-22(4-2)13-8-14-24-20(23)21(18-9-6-5-7-10-18)16-17-11-12-19(21)15-17/h5-7,9-10,17,19H,3-4,8,11-16H2,1-2H3",BDNMABJZSXTKAQ-UHFFFAOYSA-N,CCN(CC)CCCOC(=O)C1(CC2CCC1C2)C3=CC=CC=C3,CCN(CC)CCCOC(=O)C1(CC2CCC1C2)C3=CC=CC=C3
366641,7-chloro-3-hydroxy-3-phenacyl-1H-indol-2-one,7-chloro-3-hydroxy-3-phenacyl-1H-indol-2-one,"InChI=1S/C16H12ClNO3/c17-12-8-4-7-11-14(12)18-15(20)16(11,21)9-13(19)10-5-2-1-3-6-10/h1-8,21H,9H2,(H,18,20)",FUMGGMHJSMQEHX-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CC2(C3=C(C(=CC=C3)Cl)NC2=O)O,C1=CC=C(C=C1)C(=O)CC2(C3=C(C(=CC=C3)Cl)NC2=O)O
243028,"5,7-dimethyltetrazolo[1,5-a]pyridine","5,7-dimethyltetrazolo[1,5-a]pyridine","InChI=1S/C7H8N4/c1-5-3-6(2)11-7(4-5)8-9-10-11/h3-4H,1-2H3",NONKMRCMXQOWPT-UHFFFAOYSA-N,CC1=CC2=NN=NN2C(=C1)C,CC1=CC2=NN=NN2C(=C1)C
223822,"10,10-dimethyl-4-oxatricyclo[5.2.1.01,5]decan-3-one","10,10-dimethyl-4-oxatricyclo[5.2.1.01,5]decan-3-one","InChI=1S/C11H16O2/c1-10(2)7-3-4-11(10)6-9(12)13-8(11)5-7/h7-8H,3-6H2,1-2H3",FJRJQACZNTVQCN-UHFFFAOYSA-N,CC1(C2CCC13CC(=O)OC3C2)C,CC1(C2CCC13CC(=O)OC3C2)C
265961,2-[[4-[bis(2-chloroethyl)amino]-2-methylphenyl]methylideneamino]ethanol,2-[[4-[bis(2-chloroethyl)amino]-2-methylphenyl]methylideneamino]ethanol,"InChI=1S/C14H20Cl2N2O/c1-12-10-14(18(7-4-15)8-5-16)3-2-13(12)11-17-6-9-19/h2-3,10-11,19H,4-9H2,1H3",BVIQXGQYMNIAIY-UHFFFAOYSA-N,CC1=C(C=CC(=C1)N(CCCl)CCCl)C=NCCO,CC1=C(C=CC(=C1)N(CCCl)CCCl)C=NCCO
430704,(2-azanidylcyclohexyl)azanide;benzenesulfonic acid;platinum(2+),(2-azanidylcyclohexyl)azanide;benzenesulfonic acid;platinum(2+),"InChI=1S/C6H12N2.2C6H6O3S.Pt/c7-5-3-1-2-4-6(5)8;2*7-10(8,9)6-4-2-1-3-5-6;/h5-8H,1-4H2;2*1-5H,(H,7,8,9);/q-2;;;+2",PXHPJWYSYLVYSO-UHFFFAOYSA-N,C1CCC(C(C1)[NH-])[NH-].C1=CC=C(C=C1)S(=O)(=O)O.C1=CC=C(C=C1)S(=O)(=O)O.[Pt+2],C1CCC(C(C1)[NH-])[NH-].C1=CC=C(C=C1)S(=O)(=O)O.C1=CC=C(C=C1)S(=O)(=O)O.[Pt+2]
25429,methyl N-(1H-benzimidazol-2-yl)carbamate,N-(1H-benzimidazol-2-yl)carbamic acid methyl ester,"InChI=1S/C9H9N3O2/c1-14-9(13)12-8-10-6-4-2-3-5-7(6)11-8/h2-5H,1H3,(H2,10,11,12,13)",TWFZGCMQGLPBSX-UHFFFAOYSA-N,COC(=O)NC1=NC2=CC=CC=C2N1,COC(=O)NC1=NC2=CC=CC=C2N1
249855,"5-cyclopentyl-5-ethylimidazolidine-2,4-dione","5-cyclopentyl-5-ethylimidazolidine-2,4-dione","InChI=1S/C10H16N2O2/c1-2-10(7-5-3-4-6-7)8(13)11-9(14)12-10/h7H,2-6H2,1H3,(H2,11,12,13,14)",IZEKSBWGLBFASZ-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)N1)C2CCCC2,CCC1(C(=O)NC(=O)N1)C2CCCC2
